,vid_name,frame,x,y,w,h,gender,age,smile,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise
332,sotu,97000,156,211,118,118,male,58.0,0.0,0.0,0.004,0.0,0.0,0.0,0.992,0.004,0.0
333,sotu,98000,0,124,195,196,male,39.0,0.0,0.001,0.026,0.0,0.0,0.0,0.968,0.005,0.0
334,sotu,98000,228,281,161,161,female,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0
335,sotu,98000,1042,180,159,159,male,37.0,0.0,0.004,0.007,0.0,0.0,0.0,0.978,0.011,0.0
336,sotu,98000,555,212,157,157,female,51.0,0.754,0.0,0.0,0.0,0.0,0.754,0.245,0.0,0.0
337,sotu,99000,558,121,136,136,male,43.0,0.0,0.027,0.001,0.003,0.0,0.0,0.953,0.014,0.001
338,sotu,99000,232,235,119,119,male,57.0,0.0,0.0,0.003,0.0,0.0,0.0,0.936,0.061,0.0
339,sotu,99000,874,309,105,105,female,56.0,0.38,0.0,0.001,0.0,0.0,0.38,0.618,0.0,0.0
340,sotu,100000,513,106,133,133,male,67.0,0.0,0.001,0.002,0.001,0.001,0.0,0.582,0.411,0.001
341,sotu,100000,191,227,121,121,male,59.0,0.0,0.0,0.001,0.0,0.0,0.0,0.996,0.003,0.0
342,sotu,100000,849,257,117,117,female,54.0,0.001,0.0,0.001,0.0,0.0,0.001,0.989,0.008,0.0
343,sotu,101000,917,354,81,81,male,56.0,0.0,0.129,0.001,0.001,0.0,0.0,0.868,0.001,0.0
344,sotu,101000,245,428,80,80,male,40.0,0.002,0.001,0.001,0.0,0.0,0.002,0.988,0.009,0.0
345,sotu,101000,992,262,69,69,female,32.0,0.0,0.023,0.025,0.0,0.0,0.0,0.945,0.007,0.0
346,sotu,101000,994,116,64,64,female,57.0,0.0,0.001,0.004,0.003,0.0,0.0,0.74,0.252,0.0
347,sotu,101000,721,124,64,64,female,55.0,0.005,0.001,0.002,0.0,0.0,0.005,0.991,0.001,0.0
348,sotu,101000,272,17,61,61,female,44.0,0.109,0.0,0.001,0.0,0.0,0.109,0.89,0.001,0.0
349,sotu,101000,1193,113,60,60,female,34.0,0.001,0.0,0.0,0.0,0.0,0.001,0.998,0.001,0.0
350,sotu,101000,514,150,59,59,female,42.0,0.915,0.0,0.002,0.0,0.0,0.915,0.083,0.0,0.0
351,sotu,101000,296,161,58,58,female,56.0,0.334,0.0,0.001,0.001,0.0,0.334,0.661,0.003,0.001
352,sotu,101000,273,339,57,57,female,41.0,0.032,0.0,0.002,0.001,0.0,0.032,0.901,0.06,0.003
353,sotu,101000,492,0,59,52,female,32.0,0.0,0.0,0.006,0.0,0.0,0.0,0.992,0.002,0.0
354,sotu,101000,732,303,55,55,female,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.025
355,sotu,101000,786,0,54,47,female,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988,0.009,0.003
356,sotu,103000,523,121,140,140,male,61.0,0.0,0.008,0.001,0.001,0.0,0.0,0.974,0.014,0.001
357,sotu,103000,234,216,119,119,male,58.0,0.0,0.0,0.001,0.0,0.0,0.0,0.987,0.012,0.0
358,sotu,103000,892,263,118,118,female,56.0,0.007,0.0,0.0,0.0,0.0,0.007,0.991,0.001,0.0
359,sotu,104000,555,198,204,204,male,57.0,0.0,0.016,0.0,0.0,0.0,0.0,0.983,0.0,0.0
360,sotu,104000,37,137,190,190,female,45.0,0.002,0.0,0.001,0.0,0.0,0.002,0.988,0.01,0.0
361,sotu,105000,519,129,154,154,male,69.0,0.0,0.033,0.001,0.002,0.002,0.0,0.907,0.037,0.018
362,sotu,105000,173,243,131,131,male,59.0,0.0,0.004,0.007,0.0,0.0,0.0,0.988,0.001,0.0
363,sotu,105000,891,278,124,124,female,57.0,0.24,0.0,0.009,0.0,0.0,0.24,0.75,0.001,0.0
364,sotu,106000,187,236,129,129,male,60.0,0.0,0.001,0.001,0.0,0.0,0.0,0.997,0.0,0.0
365,sotu,106000,888,288,119,119,female,56.0,0.03,0.0,0.26,0.001,0.0,0.03,0.641,0.068,0.0
366,sotu,107000,806,322,57,57,male,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0
367,sotu,107000,512,158,56,56,male,58.0,0.0,0.003,0.0,0.0,0.0,0.0,0.996,0.0,0.0
368,sotu,107000,360,186,53,53,male,57.0,0.0,0.0,0.001,0.0,0.0,0.0,0.998,0.002,0.0
369,sotu,107000,600,74,52,52,male,48.0,0.0,0.048,0.001,0.0,0.0,0.0,0.951,0.0,0.0
370,sotu,107000,124,142,51,51,male,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0
371,sotu,107000,418,121,48,48,male,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0
372,sotu,107000,311,148,48,48,male,55.0,0.0,0.041,0.0,0.0,0.0,0.0,0.957,0.002,0.0
373,sotu,107000,0,133,40,45,female,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952,0.047,0.0
374,sotu,108000,503,129,148,148,male,60.0,0.0,0.003,0.0,0.0,0.0,0.0,0.655,0.002,0.339
375,sotu,108000,175,241,129,129,male,60.0,0.0,0.004,0.002,0.0,0.0,0.0,0.994,0.001,0.0
376,sotu,108000,853,270,118,118,female,57.0,0.0,0.0,0.001,0.0,0.001,0.0,0.985,0.003,0.008
377,sotu,109000,562,130,150,150,male,58.0,0.008,0.02,0.001,0.018,0.0,0.008,0.928,0.014,0.011
378,sotu,109000,167,249,131,131,male,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0
379,sotu,109000,849,286,118,118,female,53.0,0.018,0.0,0.001,0.0,0.0,0.018,0.977,0.004,0.0
380,sotu,110000,541,119,140,140,male,29.0,0.001,0.725,0.002,0.026,0.0,0.001,0.24,0.003,0.002
381,sotu,110000,207,236,126,126,male,58.0,0.0,0.003,0.0,0.0,0.0,0.0,0.997,0.0,0.0
382,sotu,110000,873,282,121,121,female,57.0,0.004,0.0,0.002,0.0,0.0,0.004,0.983,0.01,0.0
383,sotu,111000,980,370,37,37,male,44.0,0.001,0.0,0.0,0.0,0.0,0.001,0.998,0.0,0.0
384,sotu,112000,537,119,136,136,male,56.0,0.0,0.034,0.001,0.011,0.0,0.0,0.935,0.015,0.004
385,sotu,112000,207,245,128,128,male,59.0,0.0,0.039,0.001,0.0,0.0,0.0,0.961,0.0,0.0
386,sotu,112000,845,291,128,128,female,37.0,0.004,0.0,0.0,0.0,0.002,0.004,0.984,0.007,0.003
387,sotu,113000,572,208,191,191,male,71.0,0.003,0.0,0.001,0.0,0.0,0.003,0.919,0.077,0.0
388,sotu,115000,577,118,149,149,male,60.0,0.062,0.021,0.001,0.015,0.001,0.062,0.748,0.091,0.06
389,sotu,115000,816,275,124,124,female,38.0,0.022,0.0,0.001,0.0,0.005,0.022,0.956,0.014,0.002
390,sotu,115000,181,232,123,123,male,59.0,0.067,0.001,0.001,0.0,0.0,0.067,0.927,0.004,0.0
391,sotu,116000,555,142,149,149,male,63.0,0.002,0.025,0.002,0.003,0.0,0.002,0.953,0.014,0.001
392,sotu,116000,192,242,131,131,male,58.0,0.0,0.001,0.001,0.0,0.0,0.0,0.997,0.0,0.0
393,sotu,116000,861,287,126,126,female,57.0,0.004,0.0,0.002,0.0,0.0,0.004,0.992,0.001,0.0
394,sotu,117000,477,125,145,145,male,66.0,0.0,0.001,0.001,0.0,0.0,0.0,0.925,0.073,0.0
395,sotu,117000,886,287,126,126,female,56.0,0.008,0.003,0.001,0.001,0.003,0.008,0.885,0.013,0.087
396,sotu,117000,204,244,126,126,male,58.0,0.0,0.004,0.001,0.0,0.0,0.0,0.994,0.002,0.0
397,sotu,118000,537,133,146,146,male,60.0,0.001,0.301,0.001,0.018,0.001,0.001,0.614,0.039,0.024
398,sotu,118000,183,237,130,130,male,58.0,0.0,0.004,0.002,0.0,0.0,0.0,0.992,0.002,0.0
399,sotu,118000,906,279,121,121,female,56.0,0.019,0.0,0.071,0.0,0.0,0.019,0.897,0.013,0.0
400,sotu,119000,517,136,146,146,male,67.0,0.005,0.163,0.001,0.006,0.001,0.005,0.418,0.004,0.401
401,sotu,119000,190,240,130,130,male,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0
402,sotu,119000,884,296,129,129,female,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0
403,sotu,121000,552,139,147,147,male,45.0,0.0,0.203,0.001,0.009,0.001,0.0,0.724,0.004,0.058
404,sotu,121000,195,246,128,128,male,59.0,0.0,0.005,0.001,0.0,0.0,0.0,0.994,0.001,0.0
405,sotu,121000,874,300,123,123,female,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.003,0.0
406,sotu,122000,538,132,143,143,male,69.0,0.0,0.079,0.002,0.012,0.0,0.0,0.82,0.085,0.001
407,sotu,122000,203,250,127,127,male,59.0,0.0,0.004,0.0,0.0,0.0,0.0,0.996,0.0,0.0
408,sotu,122000,895,293,122,122,female,56.0,0.009,0.0,0.001,0.0,0.0,0.009,0.988,0.0,0.001
409,sotu,123000,493,178,161,161,male,69.0,0.045,0.0,0.034,0.0,0.0,0.045,0.92,0.0,0.0
410,sotu,125000,562,134,143,143,male,56.0,0.007,0.11,0.001,0.017,0.001,0.007,0.753,0.108,0.003
411,sotu,125000,182,237,130,130,male,59.0,0.0,0.011,0.002,0.0,0.0,0.0,0.985,0.002,0.0
412,sotu,125000,910,276,124,124,female,57.0,0.003,0.0,0.012,0.0,0.0,0.003,0.941,0.044,0.0
413,sotu,126000,188,229,126,126,male,58.0,0.0,0.0,0.001,0.0,0.0,0.0,0.996,0.003,0.0
414,sotu,126000,964,280,118,118,female,58.0,0.0,0.0,0.001,0.0,0.0,0.0,0.996,0.003,0.0
415,sotu,127000,519,116,136,136,male,66.0,0.01,0.039,0.003,0.005,0.0,0.01,0.924,0.018,0.001
416,sotu,127000,196,215,126,126,male,58.0,0.0,0.003,0.002,0.0,0.0,0.0,0.992,0.003,0.0
417,sotu,127000,874,263,118,118,female,56.0,0.001,0.001,0.005,0.0,0.006,0.001,0.932,0.036,0.02
418,sotu,128000,563,174,164,164,male,37.0,0.0,0.001,0.0,0.0,0.0,0.0,0.999,0.0,0.0
419,sotu,129000,399,138,193,193,male,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0
420,sotu,130000,514,218,117,117,male,39.0,0.002,0.005,0.003,0.001,0.0,0.002,0.981,0.007,0.0
421,sotu,130000,843,337,105,105,female,54.0,0.988,0.0,0.0,0.0,0.0,0.988,0.012,0.0,0.0
422,sotu,131000,527,144,194,194,male,71.0,0.007,0.0,0.117,0.0,0.0,0.007,0.863,0.013,0.0
423,sotu,132000,472,174,109,109,male,67.0,0.794,0.0,0.014,0.0,0.0,0.794,0.161,0.03,0.0
424,sotu,132000,265,250,105,105,male,60.0,0.0,0.0,0.002,0.0,0.0,0.0,0.642,0.355,0.0
425,sotu,132000,821,303,101,101,female,56.0,0.032,0.0,0.003,0.0,0.0,0.032,0.962,0.001,0.001
426,sotu,133000,326,297,90,90,male,48.0,0.99,0.0,0.0,0.0,0.0,0.99,0.008,0.0,0.001
427,sotu,133000,851,90,79,79,female,51.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
428,sotu,134000,542,120,129,129,male,58.0,0.043,0.013,0.002,0.079,0.002,0.043,0.483,0.377,0.002
429,sotu,134000,177,220,123,123,male,58.0,0.0,0.004,0.023,0.0,0.0,0.0,0.97,0.003,0.0
430,sotu,134000,887,259,114,114,female,54.0,0.898,0.0,0.0,0.0,0.0,0.898,0.1,0.001,0.001
431,sotu,135000,591,236,107,107,male,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0
432,sotu,135000,375,209,91,91,male,44.0,0.004,0.004,0.0,0.0,0.0,0.004,0.933,0.058,0.0
433,sotu,135000,872,377,90,90,female,54.0,0.012,0.004,0.001,0.004,0.01,0.012,0.661,0.185,0.125
434,sotu,136000,499,234,230,230,male,71.0,0.0,0.0,0.001,0.0,0.0,0.0,0.998,0.002,0.0
435,sotu,137000,817,326,230,230,male,71.0,0.002,0.0,0.001,0.0,0.0,0.002,0.991,0.005,0.001
436,sotu,138000,831,309,142,142,male,71.0,0.157,0.0,0.0,0.0,0.0,0.157,0.826,0.016,0.0
437,sotu,139000,653,625,36,36,male,41.0,0.001,0.0,0.0,0.0,0.0,0.001,0.996,0.003,0.0
438,sotu,140000,149,237,135,135,male,58.0,0.0,0.0,0.004,0.0,0.0,0.0,0.906,0.09,0.0
439,sotu,140000,870,281,128,128,female,57.0,0.001,0.0,0.001,0.0,0.0,0.001,0.994,0.004,0.0
440,sotu,141000,844,261,86,86,male,71.0,0.0,0.0,0.001,0.0,0.001,0.0,0.972,0.02,0.006
441,sotu,141000,109,178,82,82,male,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993,0.006,0.0
442,sotu,141000,363,215,81,81,male,71.0,0.007,0.0,0.001,0.003,0.0,0.007,0.958,0.031,0.0
443,sotu,141000,224,530,79,79,male,70.0,0.006,0.006,0.06,0.001,0.0,0.006,0.834,0.093,0.0
444,sotu,141000,418,505,71,71,female,49.0,0.0,0.001,0.001,0.0,0.0,0.0,0.904,0.093,0.0
445,sotu,141000,900,478,71,71,female,38.0,0.004,0.0,0.0,0.0,0.0,0.004,0.995,0.001,0.0
446,sotu,141000,624,253,71,71,male,70.0,0.0,0.0,0.001,0.0,0.0,0.0,0.969,0.03,0.0
447,sotu,141000,1105,229,71,71,male,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.003,0.001
448,sotu,141000,664,513,69,69,female,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
449,sotu,141000,1125,588,59,59,male,12.0,0.004,0.0,0.0,0.0,0.0,0.004,0.926,0.069,0.0
450,sotu,142000,511,131,155,155,male,67.0,0.001,0.15,0.001,0.005,0.0,0.001,0.827,0.013,0.003
451,sotu,142000,202,240,129,129,male,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0
452,sotu,142000,925,296,126,126,female,56.0,0.0,0.0,0.001,0.0,0.0,0.0,0.991,0.008,0.0
453,sotu,143000,539,142,146,146,male,62.0,0.001,0.023,0.001,0.004,0.016,0.001,0.766,0.119,0.07
454,sotu,143000,201,240,131,131,male,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994,0.006,0.0
455,sotu,143000,915,296,126,126,female,56.0,0.0,0.0,0.019,0.0,0.001,0.0,0.853,0.125,0.001
456,sotu,144000,516,139,139,139,male,57.0,0.004,0.246,0.0,0.022,0.028,0.004,0.049,0.522,0.127
457,sotu,144000,196,242,130,130,male,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.003,0.0
458,sotu,144000,920,300,123,123,female,56.0,0.72,0.0,0.002,0.0,0.0,0.72,0.277,0.0,0.0
459,sotu,145000,985,570,161,149,male,58.0,0.0,0.319,0.003,0.266,0.0,0.0,0.393,0.019,0.0
460,sotu,145000,0,206,131,145,male,48.0,0.0,0.001,0.001,0.0,0.0,0.0,0.987,0.011,0.0
461,sotu,145000,479,601,152,118,female,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804,0.196,0.0
462,sotu,145000,531,291,129,129,female,24.0,0.974,0.0,0.001,0.0,0.0,0.974,0.023,0.002,0.0
463,sotu,146000,1103,351,88,88,male,52.0,0.006,0.0,0.006,0.0,0.0,0.006,0.978,0.009,0.0
464,sotu,146000,769,377,85,85,male,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.002,0.0
465,sotu,146000,990,515,83,83,male,55.0,0.0,0.001,0.006,0.0,0.0,0.0,0.985,0.008,0.0
466,sotu,146000,390,489,83,83,male,56.0,0.049,0.001,0.01,0.0,0.0,0.049,0.937,0.003,0.0
467,sotu,146000,82,496,81,81,male,35.0,0.0,0.0,0.001,0.0,0.0,0.0,0.948,0.05,0.0
468,sotu,146000,233,305,80,80,male,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.785,0.214,0.0
469,sotu,146000,668,175,80,80,male,51.0,0.0,0.0,0.164,0.0,0.0,0.0,0.835,0.0,0.0
470,sotu,146000,443,340,80,80,male,38.0,0.995,0.0,0.001,0.0,0.0,0.995,0.004,0.0,0.0
471,sotu,146000,704,527,80,80,male,51.0,0.0,0.006,0.001,0.0,0.0,0.0,0.975,0.018,0.0
472,sotu,146000,693,44,77,77,male,48.0,0.0,0.001,0.001,0.0,0.0,0.0,0.963,0.036,0.0
473,sotu,146000,952,189,77,77,male,62.0,0.002,0.0,0.002,0.0,0.0,0.002,0.993,0.003,0.0
474,sotu,146000,215,23,76,76,male,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0
475,sotu,146000,72,151,74,74,male,45.0,0.351,0.001,0.052,0.001,0.0,0.351,0.595,0.0,0.0
476,sotu,146000,387,136,72,72,male,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992,0.007,0.0
477,sotu,146000,515,41,71,71,male,45.0,0.035,0.001,0.003,0.0,0.0,0.035,0.904,0.056,0.0
478,sotu,146000,381,10,64,64,female,31.0,0.0,0.053,0.001,0.0,0.0,0.0,0.942,0.003,0.0
479,sotu,146000,240,669,76,50,male,34.0,0.009,0.013,0.002,0.0,0.0,0.009,0.957,0.018,0.0
480,sotu,146000,118,0,64,57,female,33.0,0.0,0.081,0.03,0.015,0.0,0.0,0.841,0.033,0.0
481,sotu,147000,551,575,43,43,male,44.0,0.0,0.0,0.001,0.0,0.0,0.0,0.992,0.007,0.0
482,sotu,147000,402,525,43,43,male,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0
483,sotu,147000,941,540,41,41,male,50.0,0.159,0.0,0.002,0.0,0.0,0.159,0.839,0.0,0.0
484,sotu,147000,283,596,40,40,female,32.0,0.004,0.0,0.0,0.0,0.0,0.004,0.995,0.001,0.0
485,sotu,147000,683,552,40,40,male,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0
486,sotu,147000,967,502,40,40,male,55.0,0.0,0.001,0.004,0.0,0.0,0.0,0.994,0.001,0.0
487,sotu,147000,433,602,38,38,female,32.0,0.638,0.0,0.001,0.0,0.0,0.638,0.318,0.0,0.042
488,sotu,147000,308,479,37,37,male,36.0,0.0,0.006,0.001,0.0,0.0,0.0,0.993,0.0,0.0
489,sotu,147000,511,506,37,37,female,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
490,sotu,147000,1110,519,36,36,female,9.0,0.009,0.002,0.001,0.001,0.001,0.009,0.965,0.011,0.011
491,sotu,147000,130,515,36,36,male,31.0,0.08,0.0,0.0,0.0,0.0,0.08,0.919,0.0,0.0
492,sotu,147000,1030,472,36,36,male,46.0,0.0,0.009,0.0,0.0,0.0,0.0,0.989,0.0,0.001
493,sotu,148000,521,140,149,149,male,58.0,0.003,0.552,0.004,0.028,0.001,0.003,0.351,0.058,0.003
494,sotu,148000,169,246,130,130,male,60.0,0.0,0.0,0.003,0.0,0.0,0.0,0.986,0.011,0.0
495,sotu,148000,885,301,125,125,female,56.0,0.004,0.001,0.072,0.0,0.0,0.004,0.903,0.019,0.001
496,sotu,149000,537,195,123,123,male,66.0,0.0,0.0,0.001,0.0,0.0,0.0,0.955,0.043,0.0
497,sotu,149000,858,114,102,102,female,51.0,0.001,0.0,0.0,0.0,0.003,0.001,0.747,0.007,0.242
498,sotu,149000,240,0,109,94,male,29.0,0.14,0.0,0.003,0.001,0.0,0.14,0.765,0.092,0.0
